amount,tenure,score,group,target,outlier
382.02,29.4,21.439,gamma,921.79,0
272.74,5.7,82.021,beta,1237.41,0
854.3,18.3,88.272,alpha,1034.6,1
492.29,31.6,61.635,gamma,1066.94,0
59.46,0.6,55.813,gamma,452.81,1
197.25,11.4,1.995,beta,757.27,0
473.53,19.6,50.267,alpha,770.83,0
405.51,20.2,57.281,gamma,920.34,0
235.12,1.1,-0.994,beta,1028.59,1
888.95,11.9,2.261,gamma,1038.81,1
562.51,1.5,99.283,beta,1071.44,0
594.96,15.6,43.3885,beta,828.76,0
361.6,1.2,28.471,alpha,1172.84,0
644.45,7.5,17.668,beta,1452.32,0
423.91,7.2,61.062,beta,911.67,0
443.33,4.2,42.038,alpha,834.08,0
492.29,4.8,76.947,gamma,828.67,0
174.2,8.4,46.374,beta,1021.37,0
819.41,4.7,-8.304,alpha,868.56,1
492.29,22.8,43.096,gamma,567.42,0
756.19,56.5,-3.929,gamma,635.81,1
284.92,2.8,80.947,beta,1255.05,0
315.37,70.3,2.502,alpha,1320.45,1
267.62,43.9,13.865,alpha,1399.97,1
550.06,14.9,40.596,beta,1056.58,0
513.2,16.2,11.47,beta,752.27,0
407.12,0.5,49.314,beta,890.5,0
297.19,7.7,40.677,gamma,627.15,0
246.68,7.6,94.777,beta,617.53,0
490.3,4.5,-0.279,gamma,1063.82,0
406.88,32.2,53.441,beta,1134.75,0
362.88,12.0,69.244,gamma,1489.59,0
809.42,54.9,4.039,gamma,979.23,1
483.53,1.4,60.011,alpha,660.54,0
754.01,12.8,85.066,beta,969.52,0
393.35,5.1,76.631,gamma,929.39,0
501.44,22.7,92.869,beta,877.19,0
488.9,8.4,69.264,beta,1085.94,0
160.48,26.0,33.339,beta,696.38,1
785.67,28.1,91.25,beta,1032.68,1
472.97,20.1,14.789,beta,1162.89,0
649.28,20.3,54.207,gamma,1354.93,0
349.59,4.5,74.222,alpha,1077.59,0
467.03,8.2,85.951,gamma,1260.78,0
326.63,4.3,90.82,alpha,889.03,0
747.2,10.1,50.267,alpha,923.93,0
562.28,7.4,69.867,beta,1336.96,0
573.41,7.0,12.451,beta,657.1,0
771.64,1.5,75.703,gamma,899.21,0
731.27,39.7,67.076,alpha,1282.11,1
653.07,8.2,9.949,alpha,947.22,0
215.65,0.8,81.611,alpha,928.6,0
360.86,0.1,40.797,beta,933.67,0
299.22,12.4,49.824,beta,1029.29,0
645.51,46.4,96.854,alpha,1271.52,1
534.13,1.4,62.229,gamma,1231.06,0
221.9,1.2,54.742,beta,1002.86,0
462.25,8.7,-8.156,gamma,1273.1,0
201.18,7.7,11.914,gamma,1085.45,0
489.37,43.6,-7.078,beta,1214.78,1
168.93,0.8,26.664,gamma,742.91,0
605.77,17.3,27.896,gamma,1434.64,0
575.59,5.8,48.336,gamma,1055.05,0
881.59,6.3,65.875,alpha,312.92,0
669.57,23.7,9.728,gamma,1414.88,0
415.42,4.1,56.182,alpha,1001.26,0
663.61,12.5,90.867,alpha,901.13,0
220.47,0.5,43.3885,beta,848.58,0
307.51,0.8,62.5,beta,1109.88,0
566.63,20.3,-4.985,beta,777.9,0
68.35,2.3,48.426,alpha,855.77,0
492.57,15.5,71.569,alpha,861.78,0
295.95,4.0,-6.255,gamma,926.94,0
520.26,32.3,26.703,alpha,871.2,0
284.45,15.2,86.575,gamma,1213.2,0
584.85,10.8,14.803,alpha,1067.77,0
503.87,16.3,69.516,alpha,1098.26,0
780.07,49.3,50.267,alpha,1152.65,1
501.35,5.4,8.006,alpha,976.73,0
492.29,23.8,71.588,gamma,744.92,0
450.62,11.3,48.529,beta,1451.29,0
231.15,0.0,2.323,gamma,1231.88,1
581.23,14.8,94.431,gamma,1403.21,0
617.97,5.5,44.116,alpha,1258.63,0
993.84,0.9,71.959,alpha,884.91,1
375.63,1.9,13.947,gamma,413.01,0
446.44,0.2,5.09,beta,692.73,0
384.85,29.7,71.544,beta,1159.13,0
542.42,3.8,64.121,beta,974.56,0
576.34,7.7,20.152,gamma,895.04,0
489.33,15.9,43.3885,beta,376.11,0
717.27,1.4,45.549,alpha,996.72,0
376.6,4.6,43.3885,beta,729.56,0
697.23,8.2,76.558,alpha,818.9,0
607.7,6.8,57.846,alpha,1212.53,0
497.59,7.6,45.8,alpha,742.71,0
437.01,11.7,75.042,gamma,766.58,0
985.33,34.5,49.931,gamma,1046.4,1
336.6,4.4,93.239,alpha,1218.09,0
559.59,3.7,79.986,gamma,899.32,0
349.96,0.2,29.401,gamma,1366.8,0
857.12,8.4,43.3885,beta,680.33,0
677.37,12.3,95.307,alpha,636.49,0
364.33,4.2,88.472,beta,615.18,0
602.52,1.8,11.03,beta,586.95,0
551.54,8.5,20.173,beta,1084.14,0
396.68,4.3,30.086,beta,755.55,0
651.63,10.0,50.267,alpha,647.45,0
577.86,36.4,92.016,beta,1094.95,1
543.14,28.3,78.257,gamma,1205.99,0
491.62,15.8,20.328,alpha,1262.71,0
586.21,15.7,87.577,beta,1218.82,0
545.88,29.9,-6.383,beta,770.47,1
511.82,3.6,36.508,beta,1069.02,0
371.8,15.3,31.539,alpha,1124.22,0
515.645,20.0,48.876,alpha,881.28,0
289.92,10.0,51.67,beta,1041.19,0
585.53,0.3,14.794,gamma,687.1,0
435.95,6.0,12.501,gamma,843.1,0
851.91,28.0,78.392,gamma,1092.95,1
319.3,22.7,-1.618,beta,1376.89,0
352.95,14.1,44.261,alpha,1287.86,0
306.04,1.2,11.081,beta,1165.21,0
564.69,9.2,25.152,gamma,1019.93,0
225.39,8.9,20.502,beta,981.19,0
404.29,0.6,67.937,beta,638.1,0
501.44,4.9,40.162,beta,791.12,0
548.08,10.1,22.939,gamma,799.29,0
399.96,7.7,81.449,gamma,1143.69,0
202.39,16.7,-0.563,gamma,1236.24,1
717.12,3.0,43.3885,beta,1184.14,0
492.29,12.9,17.314,gamma,1295.67,0
659.39,5.5,90.982,gamma,1018.06,0
359.79,1.1,-9.389,gamma,754.27,1
820.31,7.9,51.233,gamma,987.52,0
649.91,13.5,58.449,alpha,818.79,0
298.39,5.9,43.3885,beta,1164.46,0
316.58,15.0,79.652,alpha,910.23,0
621.11,8.4,2.338,beta,975.37,0
492.29,3.8,35.711,gamma,1173.41,0
466.13,0.8,85.011,gamma,814.73,0
754.45,12.0,87.761,alpha,1240.99,0
350.26,11.1,44.818,gamma,663.1,0
515.645,2.5,51.376,alpha,1076.64,0
690.93,1.7,50.267,alpha,977.28,0
661.82,4.2,75.757,beta,1206.84,0
468.08,11.5,87.689,alpha,656.41,0
442.22,2.5,82.824,gamma,617.3,0
152.24,17.4,35.587,alpha,1187.51,0
288.75,18.5,61.473,alpha,902.27,0
563.67,3.0,43.156,gamma,977.3,0
472.42,1.3,2.976,alpha,835.06,0
514.99,2.1,80.385,gamma,1228.2,0
707.85,43.6,56.194,gamma,1074.8,1
262.54,2.5,-3.619,alpha,1060.17,1
501.44,2.0,64.456,beta,707.59,0
537.74,1.4,21.141,beta,1125.38,0
359.17,0.7,-2.381,alpha,751.95,0
786.3,1.0,56.725,gamma,835.36,0
681.72,41.4,70.543,gamma,658.66,1
558.03,0.2,46.901,gamma,960.86,0
858.85,8.2,50.267,alpha,1266.12,0
200.22,1.4,53.457,alpha,1056.67,0
492.29,10.1,-9.273,gamma,889.54,0
573.27,1.8,91.905,alpha,1027.29,0
317.09,23.3,19.404,beta,1025.9,0
560.14,30.5,85.811,beta,1016.52,1
278.68,16.5,-8.668,alpha,1044.33,1
638.11,11.2,0.694,beta,740.0,0
515.645,14.4,39.655,alpha,1026.63,0
554.47,9.1,73.447,alpha,561.19,0
129.44,5.2,93.682,beta,1143.91,0
306.64,8.2,47.32,alpha,724.31,0
612.94,15.6,29.101,alpha,1294.4,0
504.24,12.6,-5.099,gamma,388.69,0
38.8,3.2,54.208,beta,1418.61,0
748.57,8.4,43.3885,beta,590.19,0
527.33,0.2,90.005,alpha,700.02,0
336.19,7.6,42.807,alpha,1074.76,0
698.99,5.1,74.199,beta,1154.68,0
364.49,0.6,83.303,beta,929.15,0
362.31,0.1,0.811,beta,1223.15,0
571.67,4.1,38.493,alpha,800.86,0
856.21,23.8,88.309,gamma,900.08,1
824.72,8.4,36.69,beta,924.48,0
571.94,48.2,52.167,gamma,865.4,1
592.48,15.6,86.041,beta,516.46,0
501.44,14.3,15.585,beta,993.83,0
248.6,2.8,88.404,alpha,971.25,0
628.83,0.6,33.673,gamma,1269.55,0
353.19,22.9,55.234,alpha,678.51,0
563.7,51.8,26.084,gamma,840.15,1
454.51,6.8,47.983,gamma,1300.87,0
600.24,6.1,-4.579,beta,1073.32,0
523.62,5.4,-2.821,gamma,1137.34,0
114.61,2.7,35.62,gamma,1113.36,0
535.78,9.6,26.845,alpha,1114.47,0
628.43,25.8,57.737,alpha,1455.26,0
589.19,4.9,-5.83,beta,1022.89,0
479.48,0.3,8.444,gamma,747.16,0
828.43,15.7,13.055,alpha,1159.7,0
562.27,15.7,38.454,gamma,858.36,0
587.53,28.8,17.152,gamma,972.52,0
708.9,38.8,5.143,alpha,1092.55,1
572.52,22.4,55.733,gamma,794.66,0
320.4,5.3,43.3885,beta,872.43,0
12.33,4.0,65.379,beta,1118.96,0
404.58,8.2,20.38,alpha,862.84,0
652.19,2.2,83.989,beta,1243.35,0
429.38,6.4,57.3,beta,753.46,0
660.24,21.6,57.613,beta,752.62,0
529.75,9.1,13.413,gamma,1476.51,0
757.61,2.2,16.643,alpha,617.44,0
440.96,0.2,42.223,alpha,993.32,0
593.52,2.9,16.16,beta,1462.87,0
492.29,15.9,65.689,gamma,992.85,0
800.32,7.2,23.941,alpha,1336.69,0
158.67,3.2,6.711,gamma,1163.12,0
408.32,1.4,44.434,gamma,998.2,0
669.7,0.6,3.995,gamma,967.34,0
809.18,27.6,38.373,beta,470.17,1
548.01,8.2,-9.666,alpha,920.22,0
441.46,1.6,49.661,alpha,1058.05,0
651.42,17.2,22.813,beta,1057.92,0
673.74,6.3,50.773,beta,1616.46,0
428.07,22.2,92.897,gamma,1070.24,0
566.06,1.7,85.595,gamma,1157.54,0
736.11,25.4,53.407,gamma,1291.24,0
878.09,1.1,35.988,beta,1135.13,0
648.52,1.6,66.82,alpha,978.49,0
508.83,0.0,91.545,beta,979.7,0
489.18,13.3,43.85,gamma,912.34,0
8961.638161909013,2.6,0.924,gamma,1111.05,1
476.87,47.4,74.27,gamma,957.42,1
537.93,1.3,-8.847,alpha,1156.23,1
288.42,9.8,74.11,beta,747.73,0
759.41,28.1,-0.659,beta,1036.71,1
271.96,2.1,1.728,alpha,1388.02,0
413.58,3.9,75.988,beta,943.84,0
519.52,18.9,65.847,alpha,1460.75,0
898.2,30.3,51.809,alpha,1040.92,1
415.46,8.0,80.264,alpha,985.87,0
366.8,6.2,83.651,gamma,1029.15,0
389.84,13.9,40.326,gamma,922.14,0
831.78,9.1,43.3885,beta,504.86,0
62.47,2.5,29.334,alpha,1220.04,0
299.45,23.5,8.866,beta,1548.18,0
1046.26,0.8,83.057,beta,1120.11,1
618.18,2.7,35.713,alpha,1135.33,0
278.8,13.0,86.195,beta,954.35,0
491.62,8.0,-3.272,gamma,1289.45,0
513.49,8.4,2.216,gamma,990.18,0
492.29,1.7,-5.57,gamma,1066.81,0
867.9,24.4,56.221,gamma,608.7,1
577.71,3.4,81.505,alpha,867.66,0
392.04,13.8,34.293,beta,1091.84,0
657.42,0.2,-0.024,beta,1226.8,0
360.35,8.3,31.082,alpha,1233.73,0
293.33,9.6,28.285,alpha,605.2,0
148.02,37.9,60.782,beta,630.56,1
186.97,22.6,61.737,gamma,1146.03,0
320.71,50.9,1.333,alpha,813.3,1
264.44,3.6,36.219,beta,1223.65,0
562.65,21.4,60.677,alpha,592.46,0
260.12,4.9,18.475,alpha,975.4,0
128.73,2.0,34.779,beta,991.44,0
291.22,22.3,57.506,beta,1120.12,0
405.63,12.7,34.316,gamma,742.21,0
378.91,25.7,-6.605,gamma,508.31,1
803.9,4.0,50.267,alpha,1042.82,0
377.29,9.6,75.369,beta,1131.61,0
676.18,10.3,17.335,gamma,1251.86,0
496.2,4.1,79.948,alpha,910.36,0
491.54,24.5,41.36,gamma,1193.92,0
332.92,2.4,42.021,gamma,1121.44,0
488.24,19.7,74.757,alpha,1330.6,0
346.98,39.9,50.267,alpha,986.15,1
534.0,3.1,16.233,gamma,567.53,0
452.75,4.6,1.554,beta,983.09,0
311.07,8.9,63.91,gamma,1022.11,0
698.38,52.1,41.694,beta,1129.55,1
585.37,1.2,79.035,beta,616.83,0
410.39,3.3,40.344,alpha,921.99,0
529.1,9.6,35.629,alpha,1217.03,0
483.24,8.2,22.874,alpha,973.98,0
326.48,21.5,11.937,alpha,923.57,0
514.1,2.4,81.348,alpha,1476.58,0
375.8,0.6,0.473,gamma,732.5,0
311.01,4.1,89.234,alpha,1308.29,0
175.45,25.2,-7.04,beta,1255.31,1
428.28,2.3,47.448,beta,943.71,0
613.39,1.0,-3.584,alpha,991.78,0
361.07,5.4,75.757,gamma,990.89,0
8550.14556700411,23.3,13.265,beta,1045.49,1
677.14,3.2,52.251,alpha,851.36,0
760.87,18.4,90.809,alpha,892.96,0
659.05,18.0,61.418,gamma,911.19,0
870.57,4.3,9.615,beta,919.18,0
342.6,8.1,77.635,beta,922.31,0
12.15,4.0,38.563,beta,439.79,0
410.77,3.4,-8.551,alpha,1024.41,1
611.64,10.8,43.544,alpha,868.13,0
530.3,40.6,79.373,beta,533.3,1
555.09,8.4,37.295,beta,912.49,0
764.18,47.7,73.427,alpha,904.76,1
576.41,6.9,67.608,beta,1318.81,0
659.78,12.0,40.26,beta,865.19,0
312.09,6.0,25.561,alpha,1166.95,0
280.92,2.2,69.919,beta,1345.7,0
822.82,0.5,50.267,alpha,842.98,0
520.18,30.0,8.71,beta,988.13,0
375.35,4.5,25.295,alpha,1432.17,0
375.72,35.9,86.452,gamma,1057.24,1
370.18,6.9,21.173,beta,1093.44,0
358.21,0.1,15.846,alpha,898.19,0
243.37,7.7,44.434,gamma,1171.76,0
199.92,26.3,-3.93,gamma,990.09,1
461.0,12.3,97.436,alpha,541.97,0
381.41,22.1,49.045,alpha,911.19,0
721.43,8.8,70.261,alpha,704.21,0
558.62,2.7,75.027,alpha,1028.06,0
553.06,6.2,28.755,gamma,770.79,0
351.38,11.6,77.88,alpha,1119.53,0
475.79,23.1,95.763,beta,1011.19,0
572.2,1.6,71.594,gamma,688.0,0
643.24,27.6,68.291,beta,876.87,0
481.22,0.5,37.546,gamma,1155.14,0
715.82,8.2,82.545,alpha,1287.0,0
501.6,3.4,-0.228,gamma,774.39,0
658.57,15.5,72.465,alpha,725.64,0
402.03,1.5,29.819,gamma,1487.75,0
137.48,31.6,52.257,beta,997.56,1
553.67,15.6,88.226,beta,1022.87,0
645.06,2.3,56.552,gamma,815.15,0
7025.001068772512,3.0,-7.186,gamma,1053.81,1
584.44,2.1,69.487,alpha,1428.77,0
430.28,9.2,92.193,gamma,1063.59,0
338.65,16.1,60.621,alpha,1266.24,0
610.35,2.8,84.756,gamma,1007.25,0
585.29,3.2,80.783,gamma,743.55,0
387.82,6.5,84.742,beta,829.19,0
721.88,0.4,27.851,gamma,720.55,0
492.29,37.4,42.158,gamma,1054.45,1
383.3,1.4,83.284,beta,1305.97,0
827.29,7.2,50.267,alpha,1040.25,0
673.72,9.6,6.153,beta,923.05,0
492.29,5.6,9.969,gamma,802.59,0
557.48,23.2,28.151,alpha,1088.86,0
530.96,5.1,74.733,gamma,690.47,0
49.12,5.2,86.248,alpha,716.47,1
318.71,10.8,53.826,beta,1225.04,0
489.83,7.6,2.459,beta,930.57,0
428.68,11.8,23.412,alpha,925.64,0
549.42,2.5,84.273,beta,957.73,0
725.9,7.7,28.231,alpha,1181.47,0
435.69,8.4,1.309,beta,1041.38,0
288.47,6.1,23.228,gamma,814.23,0
564.97,4.3,78.738,alpha,823.23,0
434.68,7.7,44.283,gamma,951.22,0
468.79,5.5,8.873,gamma,1075.55,0
441.65,53.1,24.39,gamma,991.12,1
948.37,26.5,94.894,alpha,968.88,1
51.86,2.9,37.515,gamma,1011.57,0
422.33,0.7,38.576,alpha,990.94,0
499.26,1.1,6.838,beta,804.9,0
343.77,4.1,23.501,alpha,1276.76,0
679.97,8.8,79.615,gamma,879.42,0
662.65,8.7,76.482,gamma,1032.31,0
490.45,6.5,37.905,alpha,484.92,0
445.87,29.5,88.302,beta,946.21,1
477.61,22.5,31.828,alpha,725.1,0
479.04,28.4,85.076,beta,755.24,0
484.33,1.9,-6.528,beta,1605.55,0
462.4,1.9,28.195,gamma,1062.38,0
550.49,16.1,50.267,alpha,1306.51,0
650.64,1.5,89.144,alpha,1213.83,0
253.95,15.1,73.207,beta,1245.81,0
289.87,1.0,63.685,gamma,950.23,0
150.3,9.2,79.706,gamma,1401.6,0
673.28,0.8,67.831,alpha,1211.67,0
550.06,3.9,17.964,alpha,1010.33,0
601.05,4.2,41.286,gamma,1065.82,0
214.1,18.4,62.678,gamma,965.82,0
856.99,1.4,54.658,beta,1013.06,0
378.23,14.5,87.361,alpha,989.1,0
533.64,3.8,42.123,alpha,1095.38,0
670.88,10.1,9.579,gamma,1434.99,0
7984.809003765364,27.6,13.604,alpha,698.7,1
390.74,17.5,83.066,alpha,1285.59,0
535.83,19.9,-9.041,beta,907.94,1
1071.49,40.5,85.604,gamma,1317.42,1
560.22,1.3,-3.885,gamma,916.64,0
821.27,35.4,33.082,beta,1103.19,1
741.13,32.9,78.019,beta,960.29,1
573.6,9.9,34.838,beta,567.35,0
302.16,23.0,80.458,alpha,1434.74,0
711.95,0.2,1.033,alpha,764.31,0
200.38,9.0,46.27,alpha,1020.97,0
820.18,7.3,54.072,alpha,736.89,0
540.0,48.6,87.996,gamma,665.75,1
30.04,3.6,0.298,beta,948.77,1
431.9,9.0,27.246,beta,851.62,0
630.79,2.4,62.528,alpha,707.8,0
452.6,9.3,43.3885,beta,991.14,0
643.0,19.6,83.31,alpha,629.52,0
330.0,14.7,83.114,gamma,1031.37,0
238.8,0.0,46.89,gamma,968.17,0
485.71,0.7,52.073,alpha,379.9,0
506.31,13.0,84.444,alpha,869.22,0
430.32,11.6,85.659,gamma,1117.1,0
745.46,8.4,78.25,alpha,734.11,0
329.96,3.3,80.043,alpha,1127.95,0
562.63,0.2,86.759,beta,1108.17,0
492.29,18.5,2.516,gamma,745.57,0
188.66,11.3,22.19,beta,996.93,0
236.19,17.6,97.372,alpha,1206.25,1
502.38,16.2,49.925,beta,780.89,0
896.24,8.6,9.411,beta,948.55,0
615.85,6.2,45.336,beta,1287.56,0
154.87,1.1,43.3885,beta,785.59,0
122.1,7.6,81.104,beta,1114.79,0
646.61,7.6,79.339,beta,730.2,0
480.76,3.3,43.3885,beta,959.76,0
728.25,24.7,43.3885,beta,1111.68,0
323.86,13.1,-7.737,beta,398.87,1
570.04,1.7,87.697,gamma,866.42,0
669.23,31.8,9.13,alpha,1107.33,1
410.51,10.3,58.736,gamma,1056.46,0
414.78,3.9,52.768,gamma,869.41,0
505.05,35.0,58.808,beta,723.85,1
608.54,7.5,51.976,alpha,1157.12,0
497.13,21.9,68.715,beta,919.4,0
694.8,11.9,58.872,gamma,1136.34,0
407.61,3.2,-0.067,alpha,1095.06,0
234.32,15.1,30.344,beta,888.15,0
895.4,3.9,50.125,gamma,1268.14,0
379.07,4.7,25.772,beta,851.43,0
386.31,6.2,73.636,alpha,1297.61,0
486.84,5.7,24.969,beta,1330.32,0
513.44,11.0,81.155,alpha,1262.53,0
422.66,18.0,6.141,gamma,954.86,0
496.51,6.8,74.633,beta,1636.77,0
492.05,8.5,10.181,beta,1037.96,0
534.96,1.4,48.082,gamma,1060.26,0
6909.984313776732,8.9,25.258,beta,994.48,1
876.18,2.6,60.107,alpha,717.56,0
470.54,4.7,13.401,gamma,1323.77,0
616.12,5.1,77.495,beta,856.9,0
224.38,9.3,53.094,beta,1229.9,0
405.8,16.3,95.3,alpha,1289.89,0
365.54,7.5,68.295,beta,1150.83,0
793.94,0.8,56.814,beta,827.01,0
382.84,32.3,81.207,alpha,914.73,1
651.62,2.9,43.3885,beta,330.73,0
369.92,7.2,59.602,alpha,970.88,0
409.48,36.3,32.944,beta,1200.68,1
450.89,32.0,71.817,gamma,940.62,1
756.77,10.2,-7.308,gamma,852.48,0
122.03,14.6,50.267,alpha,925.56,0
236.87,22.3,61.687,alpha,1303.84,0
110.54,4.3,40.67,alpha,986.41,0
282.5,14.6,16.177,beta,1464.48,0
6045.294574400971,4.1,41.078,alpha,857.32,1
177.1,16.2,83.472,alpha,1054.31,0
8461.615637441957,6.0,12.752,gamma,891.65,1
97.06,3.9,44.434,gamma,1518.62,0
296.4,21.0,98.937,beta,1044.93,1
6302.90745601493,2.1,90.41,gamma,1532.02,1
580.72,12.8,-6.263,beta,894.97,0
537.49,0.2,48.337,beta,1381.89,0
299.44,7.4,-2.805,gamma,1029.5,0
192.78,23.9,91.63,alpha,1209.16,1
272.17,8.4,38.57,beta,695.07,0
491.36,8.8,50.267,alpha,1087.1,0
673.64,5.2,20.024,gamma,732.72,0
680.47,3.1,52.57,gamma,1064.27,0
626.12,1.9,5.95,gamma,620.4,0
7799.311510058461,0.7,77.885,beta,976.48,1
504.91,4.3,44.033,beta,1273.9,0
435.73,2.0,52.311,alpha,1136.89,0
5786.730976990509,16.0,82.489,gamma,691.51,1
907.43,0.0,10.366,gamma,525.4,1
147.6,19.9,9.27,gamma,1124.24,0
453.06,2.9,36.288,beta,1395.3,0
742.35,23.2,76.474,alpha,759.01,0
206.82,14.6,-3.56,beta,1524.35,1
371.25,2.5,77.469,alpha,998.38,0
394.19,12.4,45.083,alpha,510.33,0
455.34,48.0,51.794,gamma,609.78,1
180.81,6.4,52.082,gamma,1192.49,0
619.06,4.7,-3.822,beta,1032.39,0
633.26,14.7,17.475,beta,1370.56,0
601.68,8.4,73.083,beta,700.47,0
325.93,9.1,35.349,alpha,1029.62,0
517.3,0.7,51.657,alpha,1001.69,0
320.11,0.2,93.936,alpha,964.25,0
433.48,32.9,-4.91,gamma,904.35,1
930.69,9.8,39.465,beta,909.33,0
519.14,4.3,29.74,gamma,1043.66,0
262.49,10.2,50.267,alpha,1075.65,0
536.07,9.3,94.587,gamma,1063.14,0
229.64,0.4,95.761,gamma,1301.5,1
260.2,1.2,24.264,beta,699.68,0
291.78,5.3,94.139,alpha,547.08,0
411.14,49.8,-6.131,gamma,1254.24,1
687.39,4.9,97.899,gamma,764.12,0
615.68,11.8,81.953,beta,905.13,0
604.6,0.8,13.576,alpha,846.98,0
280.22,5.2,55.95,beta,841.62,0
391.74,5.2,77.813,beta,635.43,0
554.4,14.4,25.123,gamma,857.62,0
5950.450729715858,4.0,28.913,gamma,1162.33,1
444.33,30.0,43.3885,beta,999.02,0
515.645,1.5,6.18,alpha,1126.13,0
430.25,24.6,3.003,beta,875.98,0
545.21,1.5,17.479,gamma,1225.71,0
818.55,23.5,71.539,alpha,872.91,0
465.63,7.6,30.326,gamma,472.86,0
735.87,8.4,45.809,beta,1079.16,0
611.87,1.1,11.5,gamma,1191.85,0
206.55,11.6,44.434,gamma,860.19,0
279.57,8.2,61.55,alpha,1299.8,0
333.28,9.7,1.921,alpha,787.33,0
329.03,33.6,63.462,gamma,1167.68,1
481.94,1.8,44.434,gamma,1436.19,0
622.93,4.7,63.84,beta,1009.18,0
751.03,4.2,31.99,alpha,943.38,0
561.64,8.2,83.066,alpha,973.58,0
410.86,8.2,-3.889,alpha,1407.07,0
83.55,0.4,88.263,beta,1100.7,1
514.12,12.3,44.434,gamma,1536.05,0
505.15,5.3,-5.32,alpha,1069.81,0
536.59,35.4,51.864,alpha,836.55,0
921.25,3.9,14.679,alpha,854.12,0
748.12,16.7,40.512,gamma,1015.4,0
657.01,9.2,78.255,beta,489.67,0
307.58,26.4,77.07,gamma,881.25,0
397.4,2.9,56.042,alpha,886.8,0
481.03,1.3,97.566,beta,1059.95,0
344.92,1.9,41.013,beta,1485.45,0
600.09,1.2,-5.667,beta,1013.7,0
571.38,12.5,80.137,beta,519.34,0
282.34,4.5,14.342,alpha,771.52,0
739.36,20.2,9.386,alpha,1065.57,0
520.46,9.0,-2.299,gamma,1023.25,0
154.19,32.4,26.069,beta,1406.11,1
489.73,5.0,25.877,alpha,1240.02,0
556.24,3.0,23.305,beta,1232.53,0
694.56,14.6,55.251,gamma,945.72,0
6680.561810074523,0.0,72.67,beta,1274.78,1
665.59,41.3,93.154,gamma,776.02,1
537.43,0.2,0.346,alpha,1242.07,0
515.645,10.2,6.542,alpha,929.4,0
216.97,8.4,54.883,beta,638.0,0
724.51,20.7,0.795,gamma,1148.31,0
739.2,4.3,30.784,gamma,1349.39,0
564.58,7.4,58.701,beta,898.35,0
799.14,3.3,75.86,alpha,1390.69,0
711.32,1.5,13.936,beta,586.01,0
636.73,16.8,63.478,alpha,700.8,0
317.74,13.5,61.046,alpha,963.32,0
846.29,30.3,50.267,alpha,907.31,1
607.26,4.1,24.512,gamma,833.22,0
422.83,2.8,72.51,beta,1033.42,0
366.35,2.8,72.72,alpha,867.85,0
551.36,0.3,16.311,beta,910.26,0
165.79,12.6,58.327,gamma,1069.61,0
639.93,0.0,64.268,gamma,833.12,0
309.29,5.8,20.187,beta,973.5,0
574.12,7.3,39.698,alpha,838.62,0
395.68,8.4,37.936,beta,698.59,0
447.12,40.2,75.086,beta,1190.93,1
348.62,0.0,-9.924,gamma,1426.95,1
467.75,8.4,45.113,beta,1266.14,0
877.88,15.8,10.277,gamma,1082.93,1
777.01,18.8,61.153,beta,839.62,0
570.9,23.2,64.841,beta,928.27,0
494.94,16.2,45.124,alpha,1264.26,0
668.84,4.2,49.623,beta,429.63,0
725.99,14.8,50.267,alpha,909.18,0
334.04,22.5,24.465,beta,1183.53,0
484.51,18.8,71.963,gamma,715.43,0
135.61,1.6,4.49,beta,1105.85,1
724.62,3.1,74.865,beta,1094.25,0
913.0,2.0,62.051,gamma,636.42,0
516.02,22.8,87.292,alpha,1021.74,0
75.0,9.1,18.616,alpha,845.64,0
621.78,4.6,45.68,beta,1104.02,0
319.18,2.2,-5.711,beta,1167.45,0
501.44,1.0,90.376,beta,1099.73,0
625.32,15.0,64.293,gamma,1018.15,0
550.91,1.1,58.516,beta,1072.22,0
402.38,10.4,70.596,beta,705.98,0
370.08,3.5,21.276,beta,992.31,0
492.29,1.8,56.425,gamma,800.88,0
418.11,0.1,78.101,gamma,1257.88,0
278.15,5.4,-0.068,alpha,1170.81,0
433.49,6.5,95.47,alpha,1170.1,0
567.92,29.0,88.108,alpha,1428.37,1
464.38,5.4,43.3885,beta,917.51,0
217.3,1.9,78.918,beta,862.75,0
697.81,11.3,22.374,alpha,911.6,0
47.76,0.5,53.971,beta,599.44,1
410.73,8.4,3.218,beta,619.1,0
375.96,7.7,72.958,gamma,1155.28,0
529.64,15.8,6.9,beta,651.21,0
501.44,29.8,85.351,beta,731.27,1
725.35,7.3,16.461,beta,974.57,0
357.52,21.3,7.645,alpha,896.94,0
617.32,7.8,-2.201,beta,1221.41,0
539.16,62.7,68.25,alpha,1015.12,1
157.69,9.1,10.482,alpha,800.38,0
880.11,10.3,11.743,beta,1242.91,0
212.24,8.9,8.667,beta,1182.2,0
583.9,11.7,23.637,beta,647.25,0
577.99,43.3,93.533,gamma,1063.07,1
555.13,1.7,43.528,alpha,821.23,0
401.08,2.3,18.697,gamma,814.64,0
665.45,8.8,8.743,beta,1467.38,0
187.93,9.2,-7.921,gamma,1031.07,1
486.83,5.4,30.149,gamma,945.62,0
387.23,1.6,2.107,gamma,1021.24,0
364.54,18.2,-7.029,beta,1218.56,1
6741.223226072162,3.4,1.328,beta,824.6,1
715.5,19.1,25.037,beta,867.29,0
431.35,53.0,72.595,gamma,1164.17,1
